genre_ids,id,original_language,overview,poster_path,release_date,title,keyword,movie_out
"[10749, 35]",1072790,en,"After an amazing first date, Bea and Ben’s fiery attraction turns ice cold — until they find themselves unexpectedly reunited at a destination wedding in Australia. So they do what any two mature adults would do: pretend to be a couple.",/yRt7MGBElkLQOYRvLTT1b3B1rcp.jpg,2023-12-21,Anyone But You,"[5657, 5827, 9799, 10181, 9798, 165214, 179430, 179431, 303913, 309422, 315414, 325762]",False
"[27, 53, 9648, 35]",1079485,en,"Five months following the murders, Christopher Robin tries returning to his regular life while dealing with his PTSD. Deep within the 100-Acre-Wood, a destructive rage grows as Winnie-the-Pooh, Piglet, Owl, and Tigger find their home and their lives endangered after their existence is revealed.",/2sADrLwMQof6yYmrJRSa04tFZuS.jpg,2024-03-26,Winnie-the-Pooh: Blood and Honey 2,"[1852, 9663, 9748, 12339, 15101, 206673, 208370, 265839, 281237, 282174, 309974, 325825, 327605, 329773, 332566]",False
"[16, 35, 10751, 14, 10749]",976573,en,"In a city where fire, water, land and air residents live together, a fiery young woman and a go-with-the-flow guy will discover something elemental: how much they have in common.",/4Y1WNkd88JXmGfhtWR7dmDAo1T2.jpg,2023-06-14,Elemental,"[657, 4627, 10159, 179431, 268053, 271672, 282997, 325824]",False
[27],1211728,en,Sequel to The 100 Candles Game (2020).,/3hTBpHgivJQtdsjFPgAc3U8KxSX.jpg,2023-11-09,The 100 Candles Game: The Last Possession,"[9663, 161261]",False
"[16, 35, 12, 28]",1062807,ja,"While under the guise of taking his family on a weekend winter getaway, Loid's attempt to make progress on his current mission Operation Strix proves difficult when Anya mistakenly gets involved and triggers events that threaten world peace.",/xlIQf4y9eB14iYzNN142tROIWON.jpg,2023-12-22,SPY x FAMILY CODE: White,"[5265, 470, 12367, 13141, 18035, 207826, 210024]",False
"[12, 18, 878]",157336,en,The adventures of a group of explorers who make use of a newly discovered wormhole to surpass the limitations on human space travel and conquer the vast distances involved in an interstellar voyage.,/gEU2QniE6E77NI6lCU6MxlNBvIx.jpg,2014-11-05,Interstellar,"[10084, 2964, 1612, 4776, 310, 1432, 1521, 4565, 1963, 3801, 3417, 4337, 4380, 8056, 10235, 9882, 14544, 14626, 14760, 33479, 154846, 156039, 194998, 195114, 208757, 220800, 240303, 269808, 270088, 272987, 290900, 293649]",False
"[28, 14, 10752]",856289,zh,"Based on the most well-known classical fantasy novel of China, Fengshenyanyi, the trilogy is a magnificent eastern high fantasy epic that recreates the prolonged mythical wars between humans, immortals and monsters, which happened more than three thousand years ago.",/1v5ZteB49M0RUGYrf9R37Mz8yo2.jpg,2023-07-20,Creation of the Gods I: Kingdom of Storms,"[1299, 818, 11624, 211227, 225207, 297031]",False
"[16, 18]",1012201,ja,"Shoyo Hinata joins Karasuno High's volleyball club to be like his idol, a former Karasuno player known as the 'Little Giant'. But Hinata soon learns that he must team up with his middle school nemesis, Tobio Kageyama. Their clashing styles form a surprising weapon, but can their newfound teamwork defeat their rival Nekoma High in the highly anticipated 'Dumpster Battle', the long awaited ultimate showdown between two opposing underdog teams?",/ntRU0OA4etGGiMMmH1Yw0bnaMdW.jpg,2024-02-16,HAIKYU!! The Dumpster Battle,"[6075, 4613, 5605, 9914, 12380, 13141, 179430, 207826, 210024]",False
"[80, 9648, 53]",414906,en,"In his second year of fighting crime, Batman uncovers corruption in Gotham City that connects to his own family while facing a serial killer known as the Riddler.",/74xTEgt7R36Fpooo50r9T25onhq.jpg,2022-03-01,The Batman,"[6149, 6259, 1308, 853, 9715, 2334, 6083, 9717, 7002, 10291, 10714, 33626, 154954, 161982, 179430, 180734, 181659, 207268, 232766, 272385]",False
"[16, 28, 12, 878]",569094,en,"After reuniting with Gwen Stacy, Brooklyn’s full-time, friendly neighborhood Spider-Man is catapulted across the Multiverse, where he encounters the Spider Society, a team of Spider-People charged with protecting the Multiverse’s very existence. But when the heroes clash on how to handle a new threat, Miles finds himself pitted against the other Spiders and must set out on his own to save those he loves most.",/8Vt6mWEReuy4Of61Lnj5Xj704m8.jpg,2023-05-31,Spider-Man: Across the Spider-Verse,"[242, 1701, 2858, 9715, 3289, 6158, 5451, 7939, 9717, 9663, 9840, 9181, 9820, 14636, 15025, 18035, 18095, 33637, 41523, 155030, 158124, 163074, 175102, 188237, 193545, 213104, 213120, 221727, 223531, 239797, 245157, 265979, 272493, 275311, 282984, 299365, 320665, 323350, 325842]",False
"[27, 878]",348,en,"During its return to the earth, commercial spaceship Nostromo intercepts a distress signal from a distant planet. When a three-member team of the crew discovers a chamber containing thousands of eggs on the planet, a creature inside one of the eggs attacks an explorer. The entire crew is unaware of the impending nightmare set to descend upon them when the alien parasite planted inside its unfortunate host is birthed.",/vfrQk5IPloGg1v9Rzbh2Eg3VGyM.jpg,1979-05-25,Alien,"[803, 1612, 1826, 6016, 4565, 1825, 1828, 1829, 3801, 7956, 9951, 9882, 11322, 157634, 161176, 204390, 226177]",False
"[12, 28, 18]",845111,fr,"D'Artagnan, on a quest to rescue the abducted Constance, runs into the mysterious Milady de Winter again. The tension between the Catholics and the Protestants finally escalates, as the king declares war — forcing the now four musketeers into battle. But as the war goes on, they are tested physically, mentally and emotionally.",/rtosxP5sXuoRFPH4sVbMccLIPiV.jpg,2023-12-13,The Three Musketeers: Milady,"[14577, 288304, 317660]",False
"[10749, 18]",937287,en,"Tennis player turned coach Tashi has taken her husband, Art, and transformed him into a world-famous Grand Slam champion. To jolt him out of his recent losing streak, she signs him up for a ""Challenger"" event — close to the lowest level of pro tournament — where he finds himself standing across the net from his former best friend and Tashi's former boyfriend.",/H6vke7zGiuLsz4v4RPeReb9rsv.jpg,2024-04-18,Challengers,"[1326, 242, 1157, 128, 6075, 1488, 271, 1664, 2848, 9823, 10188, 160743, 162296, 168939, 228041, 238821, 252104, 257783, 266959, 269734, 279043, 294708, 307949]",False
"[28, 12, 878]",667538,en,"When a new threat capable of destroying the entire planet emerges, Optimus Prime and the Autobots must team up with a powerful faction known as the Maximals. With the fate of humanity hanging in the balance, humans Noah and Elena will do whatever it takes to help the Transformers as they engage in the ultimate battle to save Earth.",/gPbM0MK8CP8A174rmUwGsADNYKD.jpg,2023-06-06,Transformers: Rise of the Beasts,"[5967, 9951, 10150, 10542, 14544, 179431, 210608, 243959]",False
"[18, 10751]",1107387,zh,"This is the story of a puppy that touched hundreds of millions of people around the world. Hachiko is a cute Chinese pastoral dog. He met his destined owner Chen Jingxiu in the vast crowd and became a member of the Chen family. With the passage of time, the once beautiful home is no longer there, but Batong is still waiting where it is, and its fate is closely tied to its family.",/ofDUfrf3TOqvUxDrkYBgeBBaii7.jpg,2023-03-31,Hachiko,"[15162, 18035, 316032]",False
"[16, 35, 10770]",1290938,en,"The advent of new weight loss drugs has a huge impact on everyone in South Park. When Cartman is denied access to the life-changing medicine, the kids jump into action.",/zxM1AIKBP83plf2buLR0cbGfvl2.jpg,2024-05-24,South Park: The End of Obesity,"[9974, 155939, 161919, 172426]",False
"[878, 28, 18, 53]",119450,en,"A group of scientists in San Francisco struggle to stay alive in the aftermath of a plague that is wiping out humanity, while Caesar tries to maintain dominance over his community of intelligent apes.",/kScdQEwS9jPEdnO23XjGAtaoRcT.jpg,2014-07-08,Dawn of the Planet of the Apes,"[582, 6057, 1577, 690, 2051, 4565, 2673, 4458, 2821, 5160, 3077, 4090, 11117, 5774, 9663, 9720, 11477, 9862, 9748, 10085, 12393, 14601, 14759, 14760, 14762, 34079, 157972, 158025, 177280, 180173, 180671, 188953, 188957, 188959, 191600, 217994, 238194, 246238, 253373, 256328, 258197, 273967, 275266, 280044, 301380, 326998]",False
"[28, 53, 10752]",969492,en,"When a Delta Force special ops mission goes terribly wrong, Air Force drone pilot Reaper has 48 hours to remedy what has devolved into a wild rescue operation. With no weapons and no communication other than the drone above, the ground mission suddenly becomes a full-scale battle when the team is discovered by the enemy.",/h3jYanWMEJq6JJsCopy1h7cT2Hs.jpg,2024-01-25,Land of Bad,"[3779, 14643, 158778, 195908, 222529, 325765]",False
"[28, 53, 80]",603692,en,"With the price on his head ever increasing, John Wick uncovers a path to defeating The High Table. But before he can earn his freedom, Wick must face off against a new enemy with powerful alliances across the globe and forces that turn old friends into foes.",/vZloFAK7NmvMGKE7VkF5UHaz0I.jpg,2023-03-22,John Wick: Chapter 4,"[242, 779, 220, 2708, 9663, 10291, 10642, 164092, 179430, 181644, 200235, 206041, 207268]",False
"[16, 878, 28]",1155089,en,"Death is coming. Worse than death: oblivion. Not just for our Earth, but for everyone, everywhere, in every universe! Against this ultimate destruction, the mysterious Monitor has gathered the greatest team of Super Heroes ever assembled. But what can the combined might of Superman, Wonder Woman, Batman, The Flash, Green Lantern and hundreds of Super Heroes from multiple Earths even do to save all of reality from an unstoppable antimatter armageddon?!",/mcRVsjMbhFstRK9z2oGRHiIvulr.jpg,2024-01-08,Justice League: Crisis on Infinite Earths Part One,"[9715, 3289, 10150, 18712, 155030, 243230, 325925]",False
"[12, 28, 878]",299536,en,"As the Avengers and their allies have continued to protect the world from threats too large for any one hero to handle, a new danger has emerged from the cosmic shadows: Thanos. A despot of intergalactic infamy, his goal is to collect all six Infinity Stones, artifacts of unimaginable power, and use them to inflict his twisted will on all of reality. Everything the Avengers have fought for has led up to this moment - the fate of Earth and existence itself has never been more uncertain.",/7WsyChQLEftFiDOVTGkv3hFpyyt.jpg,2018-04-25,Avengers: Infinity War,"[2858, 2343, 9715, 9717, 9882, 10141, 14900, 15252, 33637, 179430, 180547, 231295]",False
"[28, 12, 878]",634649,en,"Peter Parker is unmasked and no longer able to separate his normal life from the high-stakes of being a super-hero. When he asks for help from Doctor Strange the stakes become even more dangerous, forcing him to discover what it truly means to be Spider-Man.",/1g0dhYtq4irTY1GPXvft6k4YLjm.jpg,2021-12-15,Spider-Man: No Way Home,"[242, 1701, 797, 2343, 697, 1308, 9715, 3289, 7939, 9663, 7002, 155030, 156282, 158456, 169909, 179430, 179431, 180547, 193946, 213104, 265979, 283844, 285365, 285485]",False
"[16, 10751, 12, 35]",1008437,en,"Baby Shark is forced to leave the world he loves behind after his family’s move to the big city, and must adjust to his new life without his best friend, William. When Baby Shark encounters an evil pop starfish named Stariana who plans to steal his gift of song in order to dominate all underwater music, he must break her spell to restore harmony to the seas.",/pF9Y5H5x94Tuo6xAZBCrGG8Wvq5.jpg,2024-02-07,Baby Shark's Big Movie,"[12401, 15097, 15285, 18257, 191124]",False
"[878, 12, 28]",609681,en,"Carol Danvers, aka Captain Marvel, has reclaimed her identity from the tyrannical Kree and taken revenge on the Supreme Intelligence. But unintended consequences see Carol shouldering the burden of a destabilized universe. When her duties send her to an anomalous wormhole linked to a Kree revolutionary, her powers become entangled with that of Jersey City super-fan Kamala Khan, aka Ms. Marvel, and Carol’s estranged niece, now S.A.B.E.R. astronaut Captain Monica Rambeau. Together, this unlikely trio must team up and learn to work in concert to save the universe.",/9GBhzXMFjgcZ3FdR9w3bUMMTps5.jpg,2023-11-08,The Marvels,"[1701, 9715, 3801, 9717, 9663, 10809, 179430, 179431, 180547, 195114, 311315]",False
"[16, 878, 28]",1209288,en,"An endless army of shadow demons bent on the destruction of all reality swarms over our world and all parallel Earths! The only thing opposing them is the mightiest team of metahumans ever assembled. But not even the combined power of Superman, Batman, Wonder Woman, Green Lantern and all their fellow superheroes can slow down the onslaught of this invincible horde. What mysterious force is driving them? And how do the long-buried secrets of the Monitor and Supergirl threaten to crush our last defense?",/g8ak4QAGLZpqMs3CpnFHWWfIzJQ.jpg,2024-04-22,Justice League: Crisis on Infinite Earths Part Two,"[9715, 10150, 18712, 155030, 243230, 325925]",False
"[28, 12, 878]",76341,en,"An apocalyptic story set in the furthest reaches of our planet, in a stark desert landscape where humanity is broken, and most everyone is crazed fighting for the necessities of life. Within this world exist two rebels on the run who just might be able to restore order.",/hA2ple9q4qnwxp3hKVNhroipsir.jpg,2015-05-13,Mad Max: Fury Road,"[10084, 2964, 5657, 3713, 4565, 4458, 10349, 10562, 15291, 155499, 190954, 200918, 201864, 210162, 212516, 325766, 325839]",False
"[12, 28, 878]",11,en,Princess Leia is captured and held hostage by the evil Imperial forces in their effort to take over the galactic Empire. Venturesome Luke Skywalker and dashing captain Han Solo team together with the loveable robot duo R2-D2 and C-3PO to rescue the beautiful princess and restore peace and justice in the Empire.,/6FfCtAuVAW8XJjZ7eWeLibRLWTw.jpg,1977-05-25,Star Wars,"[11195, 4270, 11196, 803, 4271, 6212, 6089, 526, 11107, 9882, 13194, 18034, 33637, 158455, 161176, 177912, 178712]",False
"[28, 12, 878]",298618,en,"When his attempt to save his family inadvertently alters the future, Barry Allen becomes trapped in a reality in which General Zod has returned and there are no Super Heroes to turn to. In order to save the world that he is in and return to the future that he knows, Barry's only hope is to race for his life. But will making the ultimate sacrifice be enough to reset the universe?",/rktDFPbfHfUbArZ6OOOKsXcv0Bm.jpg,2023-06-13,The Flash,"[1701, 1308, 9715, 9717, 10761, 33637, 179430, 228795, 229266, 235578, 241739, 325800]",False
"[28, 53]",575264,en,"Ethan Hunt and his IMF team embark on their most dangerous mission yet: To track down a terrifying new weapon that threatens all of humanity before it falls into the wrong hands. With control of the future and the world's fate at stake and dark forces from Ethan's past closing in, a deadly race around the globe begins. Confronted by a mysterious, all-powerful enemy, Ethan must consider that nothing can matter more than his mission—not even the lives of those he cares about most.",/NNxYkU70HPurnNCSiCjYAmacwm.jpg,2023-07-08,Mission: Impossible - Dead Reckoning Part One,"[4776, 10364, 588, 3713, 3269, 4289, 9663, 9846, 176802, 269769, 271668, 276605, 321905, 325812]",False
